"Feature";"Gain";"i.Gain";"i.Gain.1";"i.Gain.2";"i.Gain.3";"i.Gain.4";"i.Gain.5";"i.Gain.6";"i.Gain.7";"i.Gain.8";"i.Gain.9";"i.Gain.10";"Maxima"
"mcomisiones_mantenimiento__ravg";0,000609097325814804;0,00130967830649818;0,00147884989913643;0,00258221836996119;0,000860275836516415;0,000589396485511467;0,00270547887157588;0,00177533874902381;0,00191852319037878;0,00165176521900644;0,00138252232454183;0,00128994532111576;0,00270547887157588
"cliente_edad";0,000568798394812814;0,00142155887833399;0,00182804420811852;0,00110706151520011;0,000945736195315814;0,000707156203092841;0,000816845815086114;0,00192166632622149;0,00108502252030873;0,00186352879327272;0,00178184877640429;0,0012605337245046;0,00192166632622149
"Visa_mconsumospesos";0,000322650857497077;0,000741987478102241;0,000968175380545179;0,000258665654453634;0,000228868712175042;0,000308197640465409;0,00149698970644732;0,00100867482883293;0,00184516681500089;0,00106010161097429;0,000331968165945354;0,00125304396499241;0,00184516681500089
"mpagomiscuentas";0,00306174478425065;0,00250615389604974;0,00252807555937689;0,000899183385475695;0,00149465402071726;0,00146284842596031;0,00269599678643126;0,00248672465455983;0,00174559273193564;0,00133228243162343;0,00130586221612908;0,00123018485103025;0,00306174478425065
"cprestamos_personales__min";0,00313998778136117;0,0043817564008824;0,00181275267174167;0,00406226988952782;0,000297798056627075;0,000537685145375602;0,00244301807410314;0,00175857944689767;0,0025238905422239;0,00174636384313597;0,00074818416202489;0,00122254209325796;0,0043817564008824
"mcomisiones_otras";0,000851293235967106;0,00213242689834673;0,00202124176238855;0,00127019099303818;0,000449014115623718;0,000612735716041387;0,00344643871933812;0,00184979657425313;0,0029892293242887;0,00193900201815241;0,000791117626878435;0,00122160758821628;0,00344643871933812
"mcomisiones_otras__ravg";0,000155186814367036;0,00134741892515283;0,00148298404095998;0,00138312901012117;0,000810364146093023;0,00106965573107074;0,000246089680025928;0,000846805221664025;8,81533157281611e-05;0,00223465309580539;0,00147880790549838;0,00121803132162694;0,00223465309580539
"Visa_msaldototal__min";0,000286472470046696;0,000859703916250111;0,000661090227440749;0,000840508614419461;0,000432393702624289;0,000687593920878056;0,000710068111659416;0,000497165927157725;0,000216524738830683;0,000802746991812899;0,000479600524313358;0,00121677416545778;0,00121677416545778
"Visa_mpagospesos__tend";0,0013092005385908;0,00237335640191864;0,0020728439763561;0,000972850522835369;0,001061022396249;0,00074155869978253;0,00228846794644295;0,00175346748000777;0,00182000786022899;0,00209581606431316;0,00414040919266927;0,00121618705178966;0,00414040919266927
"ccomisiones_otras__tend";0,000881440861140552;0,00254259738989805;0,00248507057250765;0,000939633820019445;0,000418205910423124;0,000512230679217036;0,00332367423838212;0,00208723191098784;0,00205138095993875;0,00225174002391069;0,00171409023443679;0,00121605032701139;0,00332367423838212
"ccomisiones_otras__ravg";0,000220266461219425;0,00132978174876141;0,00205119658089668;0,00102123292546488;0,000371494421384805;0,000428321853095274;0,000485298858801023;0,00140656973700004;0,000396615436790029;0,0019186758054865;0,00185412315696527;0,00121524919527866;0,00205119658089668
"numero_de_cliente";0,000649372639296755;0,00197026544142524;0,00200290658211015;0,000656308381201402;0,000464570369918144;0,000471920649510328;0,000749283518891519;0,00160308343572958;0,000558241548493896;0,00208566648696886;0,00148319285995998;0,00120895893135939;0,00208566648696886
"cliente_edad__min";0,000487527256263555;0,00163379206290881;0,00163253053203658;0,000741588701800281;0,00068508912030077;0,000468528024774422;0,000858533730473268;0,00161212763225296;0,000866517039582883;0,00186770740509617;0,00129980323119698;0,00120077204723196;0,00186770740509617
"Visa_status__tend";0,000726195197152249;0,00256016629267747;0,00119457069557369;0,00142991687683508;0,00046399112702458;0,00110911660216777;0,0181746248727181;0,000886681932580856;0,00116853215164681;0,0010378314130353;0,000495364898500968;0,00119121822675043;0,0181746248727181
"thomebanking__tend";0,000286590384901308;0,00173220553715937;0,0024014199866873;0,00078237595118113;0,000485783768770992;0,000411283366983956;0,00097708822599945;0,000798448368210391;0,000583894848383754;0,00158353102537412;0,00050386629668886;0,00119084071081399;0,0024014199866873
"mactivos_margen__max";0,00153357470196711;0,00267077521734598;0,00208745002185609;0,00142396153806037;0,00123523516561735;0,00115707468024642;0,00337126562441534;0,00162538072141431;0,00210107996336716;0,00207310408347946;0,00113525606073301;0,0011786201085473;0,00337126562441534
"Visa_fultimo_cierre__tend";0,000330891993224977;0,000789867963108357;0,00115125137248393;0,00165889953893362;0,000600619835964818;0,000612184523501375;0,00128865041430935;0,00102542196720356;0,000579177737554652;0,00144313406391173;0,00108488403772201;0,00117470559291327;0,00165889953893362
"mpasivos_margen__min";0,000590171325939223;0,00203146658603261;0,00275133445928319;0,00131383995880452;0,0112715299665805;0,0119355983521831;0,00144413348660519;0,00193412395886342;0,00320579840900708;0,00250746956915243;0,0015334506247225;0,00116372703985338;0,0119355983521831
"mv_status05__tend";0,0003131156084791;0,00895254558099511;0,0120506962272713;0,00124085862146299;0,0009920772844187;0,00123248849886322;0,000686489483090208;0,000928961906271996;0,0122735456844262;0,0011606188184856;0,00191987108928212;0,00116349130593172;0,0122735456844262
"catm_trx__tend";0,00145460250384856;0,00197210545723232;0,0017956820164241;0,000934385969916973;0,000235309844616121;0,000224163287397875;0,00146169318576057;0,00119798144679043;0,00150552639862907;0,000966780910535698;0,000528264464887539;0,00115808179752876;0,00197210545723232
"mcomisiones__tend";0,000712051239323862;0,00182074584770773;0,00179985774162998;0,00160302523492761;0,000586137183840684;0,000768169208798963;0,00216101814893927;0,00185175144760541;0,00127856464197793;0,00177918001934088;0,000754112156056773;0,00114444514014386;0,00216101814893927
"mvr_msaldopesos2";0,000775917493697606;0,00190537119012505;0,00157375805747513;0,00034370740295841;0,000174062366341711;0,000383960150678432;0,00228465090779421;0,00163028262280234;0,00232416930398365;0,00157018558633276;0,00145414770331133;0,00113903365253726;0,00232416930398365
"mpayroll__ravg";0,00311141954121186;0,00228118711181268;0,00158235949834519;0,00105828337482829;0,00172153289026902;0,00149791549237119;0,00222333698976293;0,00139016790529441;0,0014958583799525;0,00127173432686413;0,00162055897455139;0,00113294849551723;0,00311141954121186
"mcomisiones";0,000719447565342643;0,00234768686065793;0,00206043295149219;0,00124962702108899;0,000637605883317951;0,000398082291740632;0,000955881809995486;0,00217964853617716;0,00111132531552752;0,00192068902331171;0,000893079256289303;0,00113218257862636;0,00234768686065793
"mvr_mpagominimo__tend";0,000900981759151704;0,00130739950167537;0,00152423602203904;0,00152351329040681;0,000675072768705952;0,000813148150689231;0,00107682867575403;0,00164298370320799;0,000589169425460207;0,00156892667029713;0,000723465774124648;0,00112256928237332;0,00164298370320799
"chomebanking_transacciones__ravg";0,000840467830812475;0,00153164486778437;0,00138718312251431;0,00150253698147149;0,00165517624835506;0,00130586448006712;0,000753899231457905;0,00134184813794755;0,000807173144389335;0,00170703433033794;0,00104461638020428;0,00112221702532929;0,00170703433033794
"Master_mfinanciacion_limite__min";0,000444658415471279;0,00149213569458841;0,00145175254414489;0,00108264590951597;0,00039787953169039;0,000552770986521863;0,000941681120244022;0,00183779949490858;0,00119678964800197;0,00135124213264509;0,00137034318569035;0,00111964286331787;0,00183779949490858
"mpagodeservicios";3,73629819609245e-05;0,000104625392370237;0,000201015669517387;0,00117275969244452;0,000551715840606581;0,000568471225190225;0,000173442667147993;0,000151150067459431;6,47148853836356e-05;0,000580324334603455;0,00056206418447162;0,00111601684774961;0,00117275969244452
"Master_Fvencimiento__max";0,000599594347590922;0,00175882351969591;0,00173599678650812;0,00124501286648277;0,000802764662970766;0,000907755428795624;0,00106507527295927;0,00147528054691385;0,000761965822463488;0,00165540638336636;0,00150198495522574;0,00111427840517478;0,00175882351969591
"mv_status01__max";0,000842937075354198;0,000607139321611777;0,00104444595464282;0,000575154380536937;0,000593586443098539;0,00107526766157172;0,000757405415674789;0,000617882070443535;0,00130466753942026;0,000582605204224123;0,000161850732392467;0,00111289508082731;0,00130466753942026
"Visa_msaldototal";0,00172145723545028;0,00215123444157562;0,00219398298568491;0,00192419698545794;0,000832389825409415;0,000857515850176696;0,00345951784375976;0,00166399332488887;0,00175078157066095;0,00221559009840585;0,00085428426534768;0,0011089791589487;0,00345951784375976
"Master_Fvencimiento";0,000324728964454465;0,00160189792166088;0,00162009646340076;0,00150849832134694;0,00111275780514988;0,00118865047285707;0,00164348063066461;0,00164199812634218;0,00142148375007002;0,00186051596720581;0,00219888059150856;0,00110442701146039;0,00219888059150856
"Visa_mfinanciacion_limite__min";0,000888313518524761;0,00184774578541601;0,00161167262160713;0,00109937849408039;0,000370260119499144;0,000470872642302358;0,00165677991385799;0,00183075348494165;0,00141031786948433;0,00154050219136449;0,00133440365141519;0,00110384734505595;0,00184774578541601
"ccajas_depositos__tend";0,000483459272474636;0,00136978183876434;0,00172346578968667;0,000976807917486252;0,00152451601654222;0,00128776940440834;0,000500644847123732;0,00128854206315385;0,000581514861645136;0,00121904181134904;0,00146907252909597;0,00109471902419266;0,00172346578968667
"ccomisiones_otras";0,000413796612077348;0,0014765651482679;0,00155833204967826;0,000742446558410647;0,000547554901550701;0,000504484645389482;0,00180664371722456;0,00105764653268816;0,000614728793417869;0,00153597786911676;0,000792417379660611;0,00108939930421197;0,00180664371722456
"mcomisiones_otras__max";0,000483155771283195;0,0015775962820459;0,0018496940644182;0,00134431917425676;0,000951986501617658;0,000847556586811266;0,000403863506853338;0,00166163535003024;0,000499693206190784;0,00143851871410864;0,000977420578654315;0,00108728849417189;0,0018496940644182
"Visa_Fvencimiento__max";0,000503925083280935;0,00161026581086861;0,00137028366713133;0,00114564232484491;0,000718848037964321;0,000913655183719252;0,00192356564213691;0,00111694609843211;0,0019847244458115;0,00151581614372577;0,00147732127680547;0,00108544105747502;0,0019847244458115
"ccallcenter_transacciones__tend";0,00115040576703785;0,00178676126184597;0,00191171728096347;0,00135340160300514;0,00155856319486397;0,00122935140612875;0,00147070758622892;0,00166121399095628;0,00154747476448672;0,00184437609570888;0,00175907434898743;0,00107994793397252;0,00191171728096347
"cprestamos_personales__max";0,00134875325474444;0,000991866296267665;0,000949892469195255;0,00119517960566662;0,000338364914611139;0,000454098824627931;0,00183803087655593;0,000851561439536967;0,00203690543747049;0,000974253830697433;0,00068261044158624;0,0010793972551758;0,00203690543747049
"Master_mfinanciacion_limite";0,000506177407036769;0,00115964466248116;0,00117787701596778;0,00122478615281195;0,000415929471367916;0,000298923459899796;0,000331914398460214;0,00123663270084103;0,000196341095584121;0,00108738562496595;0,000806847377940763;0,00106310012698314;0,00123663270084103
"foto_mes";0,000296145512457173;0,000351679265390208;0,000406169121023223;0,000760973139257737;0,00114922604867273;0,000900511227624447;0,000564601220272166;0,000348046028851304;0,000536396245236647;0,0014009430835174;0,00159722146959459;0,00104404299939033;0,00159722146959459
"ccallcenter_transacciones";0,000762928636950745;0,000922874845753432;0,000861988113152965;0,00153843091463196;0,0014560492697205;0,00134790578763417;0,000719421537127495;0,000612993180379998;0,000659183660570075;0,000939660092602734;0,00133064734816692;0,00104118211692422;0,00153843091463196
"Visa_mfinanciacion_limite";0,00085383622367835;0,00127271879156826;0,00121504727499413;0,00141864084747432;0,000800306365433703;0,000964773883629919;0,00200823622796791;0,00162991405299114;0,00215888300895152;0,00150993452390086;0,00103726101167344;0,00103854990291042;0,00215888300895152
"mvr_mpagominimo__max";0,000728595588504017;0,00107936441862679;0,00116808170812695;0,00118302531588406;0,00098151832897493;0,00089445060234768;0,000359302087097345;0,000766345071264531;0,000300799211473422;0,00125918954749258;0,000653038876149689;0,00102566633217366;0,00125918954749258
"mcuenta_debitos_automaticos__tend";0,00065193663670955;0,00155032741034095;0,00191467937822317;0,00134967080408844;0,000982868900176852;0,000944260403457667;0,00142715743865462;0,00196037946375396;0,00109613796697036;0,00134090176055621;0,00106147386056949;0,0010211672415229;0,00196037946375396
"Master_Fvencimiento__min";0,000538040106649646;0,00153084904882114;0,00157726369380654;0,00141999077677331;0,00108932718623533;0,00102885075225499;0,00202287234091818;0,0014578274992235;0,00085047701929237;0,00150022048374205;0,000889787225593776;0,00101949826264129;0,00202287234091818
"mcuenta_corriente__max";0,000358280584505773;0,00165201746970634;0,00196463199252495;0,000686728939055164;0,000517775896390743;0,000587202568639029;0,00550197590128043;0,00187277948582551;0,000565629776641177;0,0015205738371654;0,00124114512259288;0,00101698608762886;0,00550197590128043
"Visa_fultimo_cierre";0,000227379597088407;0,00132754256201749;0,00133349193194506;0,000367954907532696;0,000321374074141098;0,000313382390638214;0,000385643765543345;0,00115001681440545;0,000224521811016608;0,00152251132358062;0,00121860206885163;0,00101674990127958;0,00152251132358062
"Master_fechaalta__ravg";0,000206410390301269;0,0011811714576728;0,00126276920920017;0,0010470143020171;0,000496733538365417;0,000472980009537645;0,00151212986611342;0,0012699063925097;0,000858612156022806;0,00142291078254406;0,00127725665414781;0,00101040311909025;0,00151212986611342
"ccallcenter_transacciones__ravg";NA;NA;NA;NA;NA;NA;0,000554490023748503;0,00100034313628486;0,000492540772388529;0,00143851897333162;0,000580317062010368;0,0010065192834536;0,00143851897333162
"mvr_msaldopesos2__tend";0,000639710648444829;0,00182087100993667;0,00164358009422029;0,00108010476327006;0,000361864512455485;0,000346620931887333;0,00115446128853488;0,00190431007289112;0,00101465988117922;0,00155409560329143;0,00178417898562298;0,00100610143042406;0,00190431007289112
"ccajas_consultas__tend";0,000497451537609062;0,00121329414286139;0,00137233421036406;0,000396119151427955;0,000406092173705099;0,0003348323763868;0,00183052472373761;0,00157708853575282;0,00131884148239574;0,0012835454067493;0,00141433188541845;0,00100553990058824;0,00183052472373761
